date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:27	35568/35568	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/6wVtOkt39Vw.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/static.xx.fbcdn.net/rsrc.php/v3/yS/r/6wVtOkt39Vw.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/DC09RM2jTxC.css?_nc_x=Ij3Wp8lg5Kz)
22:34:27	1175850/1175850	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/JDoUqW-niTA.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/static.xx.fbcdn.net/rsrc.php/v3/yF/r/JDoUqW-niTA.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/DC09RM2jTxC.css?_nc_x=Ij3Wp8lg5Kz)
22:34:27	3378/3378	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/urKoO21gCSk.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/static.xx.fbcdn.net/rsrc.php/v3/yM/r/urKoO21gCSk.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/DC09RM2jTxC.css?_nc_x=Ij3Wp8lg5Kz)
22:34:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:28%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Edg/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Edg/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:28%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Chrome/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Chrome/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:28%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Firefox/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Firefox/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:28	1804535/1804535	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/Wbk-2MVpZMY.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/static.xx.fbcdn.net/rsrc.php/v3/y-/r/Wbk-2MVpZMY.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/DC09RM2jTxC.css?_nc_x=Ij3Wp8lg5Kz)
22:34:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:28%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:29%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/CriOS/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/CriOS/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:29%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Safari/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Safari/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:29%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:29%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Version/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Version/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:30%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/GET	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:30	59888/59888	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202024%2014:34:30%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/chrome-extension://	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/chrome-extension_/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:30	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:30%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/^([^:/?	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/^([^_/indexd41d.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/J6uH6YN8ptN.js?_nc_x=Ij3Wp8lg5Kz)
22:34:30	2113/2113	---M--	200	added ('OK')	image/png	date:Fri,%2031%20May%202024%2003:01:58%20GMT	https://www.facebook.com/images/profile/picture/silhouette/profile-default_180_light.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/images/profile/picture/silhouette/profile-default_180_light.png	(from https://static.xx.fbcdn.net/rsrc.php/v3iYwL4/yn/l/ms_MY/uJI4vXWyuE44X0Pw-TAsvyv5OlOV3OG99CRealkHWkmApOcBc5tVZ0hXKJmDV2asqHqVLcwIueijTDYvatkvPhoOiWdOEs54GVebejjF0hhZAw2SwuMmk3V-DQNX7L9sVBep1Rdzuzi16ygGc1wa-Oq19cr_l1DuzAtWVRntr0ucTZxwWk6_vabK_-ghV_-BvmtDG8_eJMlvvhSHqp55HfXW__mMwRo76sjR1pngFRlCsGN0FHzi95_wmB-51YxoStyBz2gE2pEQn4HVER6pjSSl5Sm250.js?_nc_x=Ij3Wp8lg5Kz)
22:34:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:35%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3iYwL4/yn/l/ms_MY/uJI4vXWyuE44X0Pw-TAsvyv5OlOV3OG99CRealkHWkmApOcBc5tVZ0hXKJmDV2asqHqVLcwIueijTDYvatkvPhoOiWdOEs54GVebejjF0hhZAw2SwuMmk3V-DQNX7L9sVBep1Rdzuzi16ygGc1wa-Oq19cr_l1DuzAtWVRntr0ucTZxwWk6_vabK_-ghV_-BvmtDG8_eJMlvvhSHqp55HfXW__mMwRo76sjR1pngFRlCsGN0FHzi95_wmB-51YxoStyBz2gE2pEQn4HVER6pjSSl5Sm250.js?_nc_x=Ij3Wp8lg5Kz)
22:34:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:35%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/d.name	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/d.name	(from https://static.xx.fbcdn.net/rsrc.php/v3iYwL4/yn/l/ms_MY/uJI4vXWyuE44X0Pw-TAsvyv5OlOV3OG99CRealkHWkmApOcBc5tVZ0hXKJmDV2asqHqVLcwIueijTDYvatkvPhoOiWdOEs54GVebejjF0hhZAw2SwuMmk3V-DQNX7L9sVBep1Rdzuzi16ygGc1wa-Oq19cr_l1DuzAtWVRntr0ucTZxwWk6_vabK_-ghV_-BvmtDG8_eJMlvvhSHqp55HfXW__mMwRo76sjR1pngFRlCsGN0FHzi95_wmB-51YxoStyBz2gE2pEQn4HVER6pjSSl5Sm250.js?_nc_x=Ij3Wp8lg5Kz)
22:34:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:35%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/l/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/l/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3iYwL4/yn/l/ms_MY/uJI4vXWyuE44X0Pw-TAsvyv5OlOV3OG99CRealkHWkmApOcBc5tVZ0hXKJmDV2asqHqVLcwIueijTDYvatkvPhoOiWdOEs54GVebejjF0hhZAw2SwuMmk3V-DQNX7L9sVBep1Rdzuzi16ygGc1wa-Oq19cr_l1DuzAtWVRntr0ucTZxwWk6_vabK_-ghV_-BvmtDG8_eJMlvvhSHqp55HfXW__mMwRo76sjR1pngFRlCsGN0FHzi95_wmB-51YxoStyBz2gE2pEQn4HVER6pjSSl5Sm250.js?_nc_x=Ij3Wp8lg5Kz)
22:34:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:36%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/$&/	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/$&/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3iYwL4/yn/l/ms_MY/uJI4vXWyuE44X0Pw-TAsvyv5OlOV3OG99CRealkHWkmApOcBc5tVZ0hXKJmDV2asqHqVLcwIueijTDYvatkvPhoOiWdOEs54GVebejjF0hhZAw2SwuMmk3V-DQNX7L9sVBep1Rdzuzi16ygGc1wa-Oq19cr_l1DuzAtWVRntr0ucTZxwWk6_vabK_-ghV_-BvmtDG8_eJMlvvhSHqp55HfXW__mMwRo76sjR1pngFRlCsGN0FHzi95_wmB-51YxoStyBz2gE2pEQn4HVER6pjSSl5Sm250.js?_nc_x=Ij3Wp8lg5Kz)
22:34:36	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:36%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/a	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/a	(from https://static.xx.fbcdn.net/rsrc.php/v3i0um4/yY/l/ms_MY/_PXbEMju8fb.js?_nc_x=Ij3Wp8lg5Kz)
22:34:36	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:37%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/rsrc-translations.php	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/rsrc-translations.php	(from https://static.xx.fbcdn.net/rsrc.php/v3iGFd4/y4/l/ms_MY/o9EQI3RPM1o.js?_nc_x=Ij3Wp8lg5Kz)
22:34:39	79/79	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png	(from https://static.xx.fbcdn.net/rsrc.php/v3iFlS4/yc/l/ms_MY/L_Q7EqH_uYabVpPGCTai5Fvr8ihReOCEmAW87EauwWUrz8zs4g7dXRIxvhYhGLwC4oSlcn4yNZpbAFe_gJQZrBh5h-E0Y_6P2S-Mq7wHivFOl7zW39xstWYoIfWxL1rr0Obq.js?_nc_x=Ij3Wp8lg5Kz)
22:34:40	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:41%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Style.set	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/Style.set	(from https://static.xx.fbcdn.net/rsrc.php/v3imQE4/y3/l/ms_MY/q9G_HHxy-wDr_i2iEXo13-K6zwWHN7946_s-WrgVtL_O4TGr8NVQIMEh5bjod9Ki8-3AcSV1GJLuDsbq5Hgj_hrLkNkYY8jZuVHuwwDateX8xhlCwNBj3rf8y8nScjVqE0xb_HmQ2JWvIJ2QWI7_E7HThtsvGy__MYznL.js?_nc_x=Ij3Wp8lg5Kz)
22:34:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2031%20May%202024%2014:34:41%20GMT	https://www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/a	C:/USTAZ%20PAHROL%20MOHAMAD%20JUOI/facebook/www.facebook.com/p/Pahrol-Mohamad-Juoi-100044565273731/a	(from https://static.xx.fbcdn.net/rsrc.php/v3iwgN4/y6/l/ms_MY/6Tm57NirqCt.js?_nc_x=Ij3Wp8lg5Kz)
